Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Surcharge,Total Cost
9967,CA-2016-146374,delivered,4/29/2018,05-07-2018,5/22/2018,Second Class,VEN01,HE-14800,#N/A,#N/A,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",109.69,7,0,51.5543,0,58.1357
8093,CA-2017-143658,delivered,1/17/2018,2/14/2018,03-08-2018,Second Class,VEN02,SR-20425,#N/A,#N/A,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,0,32.97,0,76.93
5862,CA-2016-101525,delivered,3/19/2018,04-05-2018,04-12-2018,Second Class,VEN04,CM-12235,#N/A,#N/A,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,2,0,53.8608,0,56.0592
7374,US-2017-123862,delivered,2/13/2018,03-09-2018,03-12-2018,Second Class,VEN03,JF-15190,#N/A,#N/A,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0,31.9319,0,78.1781
4562,CA-2015-118871,delivered,3/24/2017,04-04-2017,4/13/2017,Second Class,VEN02,HM-14860,#N/A,#N/A,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,8.2764,0,102.0756
9470,CA-2017-102925,delivered,7/29/2017,8/23/2017,09-01-2017,Second Class,VEN02,CD-12280,#N/A,#N/A,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0,53.2608,0,57.6992
4970,CA-2015-122406,delivered,6/25/2017,07-01-2017,07-07-2017,Second Class,VEN01,BE-11455,#N/A,#N/A,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1,0,15.5372,0,95.4428
8394,CA-2016-142594,delivered,11/27/2017,11/30/2017,12-11-2017,Second Class,VEN01,EJ-14155,#N/A,#N/A,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0,48.906,0,62.244
7822,CA-2016-169334,delivered,4/28/2017,5/16/2017,06-01-2017,Second Class,VEN03,GW-14605,#N/A,#N/A,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,0,104.6925
2152,CA-2014-167360,delivered,2/26/2018,3/14/2018,3/20/2018,Second Class,VEN04,RB-19435,#N/A,#N/A,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0,43.5981,0,68.1919
6689,CA-2017-140494,delivered,5/22/2017,5/30/2017,06-02-2017,Second Class,VEN05,CM-11815,#N/A,#N/A,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,4,0,21.2724,0,90.6876
1962,CA-2017-110905,delivered,6/26/2018,07-09-2018,7/26/2018,Second Class,VEN02,RW-19690,#N/A,#N/A,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.768,0,106.032
7817,CA-2016-138478,delivered,3/23/2017,3/31/2017,4/19/2017,Second Class,VEN01,DP-13390,#N/A,#N/A,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,0,29.4372,0,83.7828
7308,CA-2016-144092,delivered,7/27/2018,08-06-2018,09-10-2018,Second Class,VEN03,LH-17155,Consumer,California,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,0,103.9228
6662,CA-2015-129322,delivered,02-09-2017,2/16/2017,03-10-2017,Second Class,VEN02,DB-13405,#N/A,#N/A,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0,33.0368,0,80.8832
6884,CA-2015-137113,delivered,08-11-2017,8/19/2017,09-04-2017,Second Class,VEN01,TW-21025,Home Office,Arizona,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,5,0,52.532,0,61.668
3231,CA-2017-131625,delivered,7/19/2017,7/31/2017,8/18/2017,Second Class,VEN04,BN-11515,Consumer,California,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0,39.066,0,75.834
1299,CA-2016-134425,delivered,11/16/2017,11/30/2017,12-07-2017,Second Class,VEN03,QJ-19255,#N/A,#N/A,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.299,0,112.651
5223,CA-2017-117401,delivered,03-03-2018,3/20/2018,3/21/2018,Second Class,VEN04,PP-18955,#N/A,#N/A,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.299,0,112.651
3753,CA-2017-161956,delivered,7/31/2017,08-04-2017,8/22/2017,Second Class,VEN02,DR-12880,Corporate,Illinois,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,0,56.9772,0,59.3028
4079,CA-2015-100685,delivered,10-08-2016,10/15/2016,11/30/2016,Second Class,VEN04,SM-20950,#N/A,#N/A,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,0,56.9772,0,59.3028
7356,CA-2015-139780,delivered,11/13/2017,12-01-2017,12-04-2017,Second Class,VEN01,AH-10690,#N/A,#N/A,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,8,0,52.38,0,64.02
4529,CA-2017-152856,shipped,4/19/2017,1/0/1900,5/17/2017,Second Class,VEN04,RS-19765,Corporate,New York,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.832,4,0.2,33.5892,0,83.2428
5797,CA-2014-124856,delivered,7/21/2017,08-08-2017,8/22/2017,Second Class,VEN03,LD-17005,#N/A,#N/A,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0,36.3816,0,80.9784
9342,CA-2014-155264,delivered,1/31/2018,02-07-2018,2/23/2018,Second Class,VEN03,RP-19270,#N/A,#N/A,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,3,0.2,11.7576,0,105.8184
8672,US-2014-159611,delivered,2/14/2017,03-01-2017,3/21/2017,Second Class,VEN01,KB-16315,Consumer,Minnesota,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109,0,143.269
3746,CA-2016-149979,delivered,4/18/2018,4/26/2018,05-09-2018,Second Class,VEN03,RA-19915,Consumer,Colorado,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0,34.2925,0,83.9575
2452,CA-2017-140949,delivered,12/31/2017,1/25/2018,02-02-2018,Second Class,VEN01,DB-13405,#N/A,#N/A,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,119.7,6,0,31.122,0,88.578
632,US-2016-135720,delivered,1/22/2018,2/14/2018,2/15/2018,Second Class,VEN03,FM-14380,Consumer,Colorado,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,0,89.85
1115,CA-2017-140585,delivered,10/13/2017,10/31/2017,11-06-2017,Second Class,VEN03,RA-19915,Consumer,Colorado,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882,0,132.5212
615,CA-2017-138611,delivered,05-11-2018,5/15/2018,5/24/2018,Second Class,VEN02,CK-12595,Consumer,Ohio,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94,10,0.4,15.992,0,103.948
1078,CA-2017-132521,delivered,06-10-2017,6/29/2017,07-07-2017,Second Class,VEN01,DW-13540,#N/A,#N/A,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0,33.5888,0,86.3712
3143,CA-2017-162572,delivered,12-07-2017,01-03-2018,01-03-2018,Second Class,VEN04,RB-19360,Consumer,New York,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5,0.2,35.988,0,83.972
3768,CA-2015-103205,delivered,10/13/2017,11-06-2017,11-06-2017,Second Class,VEN02,JJ-15760,#N/A,#N/A,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,5,0.2,11.996,0,107.964
7090,CA-2017-118864,delivered,01-04-2018,1/17/2018,02-02-2018,Second Class,VEN03,KH-16690,Corporate,California,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,1,0.2,7.4975,0,112.4625
6875,CA-2014-124394,delivered,02-12-2018,2/15/2018,2/26/2018,Second Class,VEN03,TB-21520,Consumer,Michigan,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,0,137.9724
1116,CA-2017-140585,delivered,10/13/2017,10/31/2017,11-06-2017,Second Class,VEN03,RA-19915,Consumer,Colorado,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,119.98,2,0,57.5904,0,62.3896
7250,CA-2015-158491,delivered,03-09-2018,04-10-2018,4/13/2018,Second Class,VEN04,BP-11155,#N/A,#N/A,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0,35.994,0,83.986
2840,US-2015-104185,delivered,6/18/2017,6/26/2017,07-07-2017,Second Class,VEN03,JB-15400,Corporate,Florida,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,120.33,1,0,31.2858,0,89.0442
2367,CA-2014-102295,delivered,11-03-2017,11/23/2017,11/24/2017,Second Class,VEN05,EH-13990,#N/A,#N/A,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712,1,0.2,-18.1068,0,138.8188
9811,US-2014-139640,delivered,7/15/2017,7/25/2017,08-02-2017,Second Class,VEN01,TB-21595,Consumer,Indiana,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,120.768,4,0.2,9.0576,0,111.7104
1649,CA-2015-120341,delivered,11/26/2017,12/27/2017,12/26/2017,Second Class,VEN04,SF-20200,Consumer,Washington,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,0,222.024
6751,CA-2016-154767,delivered,10-04-2016,10/17/2016,11/28/2016,Second Class,VEN04,BP-11155,#N/A,#N/A,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",121.96,2,0,20.7332,0,101.2268
7107,CA-2017-128944,delivered,8/24/2017,09-04-2017,9/20/2017,Second Class,VEN03,KH-16330,#N/A,#N/A,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,9,0.2,1.5291,0,120.7989
2276,CA-2014-157882,delivered,5/23/2018,06-05-2018,6/14/2018,Second Class,VEN03,AR-10405,Corporate,Massachusetts,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,0,108.5874
3342,CA-2016-145982,delivered,2/15/2018,3/29/2018,3/14/2018,Second Class,VEN05,TB-21055,Consumer,New York,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3,0,60.2553,0,62.7147
2344,US-2014-155894,delivered,02-12-2018,2/16/2018,03-02-2018,Second Class,VEN05,CL-11890,#N/A,#N/A,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.552,3,0.2,-29.3436,0,152.8956
5964,CA-2014-140732,delivered,1/22/2018,1/31/2018,2/15/2018,Second Class,VEN01,MA-17560,Home Office,Texas,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92,4,0,55.764,0,68.156
8853,CA-2014-119977,delivered,5/28/2018,06-01-2018,6/20/2018,Second Class,VEN05,DN-13690,Consumer,California,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,4,0,55.764,0,68.156
4633,CA-2017-168396,delivered,05-06-2018,05-09-2018,5/23/2018,Second Class,VEN04,BD-11725,Consumer,Kentucky,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,0,11.1564,0,112.8036
972,CA-2014-115791,delivered,8/26/2017,8/31/2017,9/14/2017,Second Class,VEN04,DL-13315,Consumer,New York,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,124.2,3,0.4,-31.05,0,155.25
9892,US-2016-115441,delivered,4/14/2018,4/25/2018,5/24/2018,Second Class,VEN02,SH-19975,Corporate,California,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,124.25,7,0,48.4575,0,75.7925
2745,CA-2015-140144,delivered,1/25/2018,2/17/2018,2/26/2018,Second Class,VEN02,SC-20770,Corporate,Alabama,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976,3,0.2,47.241,0,78.735
7422,US-2016-114013,delivered,3/26/2018,04-05-2018,4/19/2018,Second Class,VEN01,SC-20770,Corporate,Alabama,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,0,154.448
8734,CA-2017-116988,delivered,5/25/2018,5/29/2018,06-12-2018,Second Class,VEN05,PW-19030,#N/A,#N/A,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0,40.416,0,85.884
8011,CA-2014-127859,delivered,4/25/2018,4/26/2018,05-09-2018,Second Class,VEN03,QJ-19255,#N/A,#N/A,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.1528,0,85.4712
971,CA-2014-115791,delivered,8/26/2017,8/31/2017,9/14/2017,Second Class,VEN05,DL-13315,Consumer,New York,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.104,6,0.2,28.5984,0,98.5056
7867,CA-2015-143364,delivered,2/16/2018,2/22/2018,03-02-2018,Second Class,VEN02,TG-21310,#N/A,#N/A,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,6,0.7,-191.646,0,319.41
1857,US-2017-158218,delivered,3/22/2018,04-03-2018,4/20/2018,Second Class,VEN02,AC-10420,Corporate,California,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99,0,143.91
4572,US-2015-152128,delivered,03-02-2018,3/16/2018,3/23/2018,Second Class,VEN03,NM-18445,Home Office,New York,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,2,0,60.1412,0,67.8188
9473,CA-2017-102925,delivered,7/29/2017,8/23/2017,09-01-2017,Second Class,VEN03,CD-12280,#N/A,#N/A,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,2,0.1,24.2012,0,103.9228
4967,CA-2015-122406,delivered,6/25/2017,07-01-2017,07-07-2017,Second Class,VEN02,BE-11455,#N/A,#N/A,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0,3.8655,0,124.9845
5043,CA-2016-158694,delivered,6/20/2018,6/29/2018,7/16/2018,Second Class,VEN02,AI-10855,#N/A,#N/A,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,0,38.976,0,90.944
117,CA-2014-115259,delivered,2/22/2018,3/28/2018,3/19/2018,Second Class,VEN02,RC-19960,Consumer,Florida,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,0,86.4324
401,CA-2016-108987,delivered,6/15/2018,6/26/2018,7/17/2018,Second Class,VEN03,AG-10675,Consumer,Texas,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784,0,163.92
8561,CA-2016-132829,delivered,12/21/2017,12/30/2017,1/17/2018,Second Class,VEN03,LA-16780,Corporate,Michigan,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,3,0.2,14.8365,0,117.0435
4363,CA-2017-111332,delivered,11/24/2017,12-06-2017,12/14/2017,Second Class,VEN03,NC-18340,#N/A,#N/A,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3,0,35.6238,0,96.3162
2705,CA-2017-156818,delivered,3/25/2018,04-02-2018,04-12-2018,Second Class,VEN03,JD-16015,#N/A,#N/A,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,6,0,17.238,0,115.362
4617,CA-2015-159863,delivered,02-06-2018,2/14/2018,03-02-2018,Second Class,VEN04,DS-13180,Corporate,Michigan,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134.376,3,0.2,6.7188,0,127.6572
3887,CA-2016-167759,delivered,09-06-2017,9/26/2017,9/29/2017,Second Class,VEN04,CC-12670,Consumer,Illinois,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,0,37.758,0,97.092
7321,CA-2017-100097,delivered,2/19/2018,03-05-2018,3/28/2018,Second Class,VEN03,MN-17935,#N/A,#N/A,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0,37.884,0,97.416
3600,CA-2014-102869,delivered,8/15/2017,8/30/2017,9/19/2017,Second Class,VEN03,LC-17140,Consumer,California,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,135.516,1,0.4,-31.6204,0,167.1364
2915,CA-2015-134747,delivered,4/29/2018,5/16/2018,06-07-2018,Second Class,VEN03,DL-12925,#N/A,#N/A,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,135.72,3,0,35.2872,0,100.4328
8938,CA-2015-134117,delivered,4/30/2018,05-07-2018,06-01-2018,Second Class,VEN05,PG-18895,Consumer,Minnesota,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2,0.2,16.998,0,118.986
9804,CA-2015-122973,delivered,8/16/2018,8/23/2018,09-06-2018,Second Class,VEN02,PJ-19015,Consumer,California,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0,36.7173,0,99.2727
5245,CA-2016-156265,delivered,1/22/2018,02-06-2018,2/20/2018,Second Class,VEN03,BF-11020,Corporate,Wisconsin,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.3522,0,121.1118
8393,CA-2016-142594,delivered,11/27/2017,11/30/2017,12-11-2017,Second Class,VEN05,EJ-14155,#N/A,#N/A,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0,35.8644,0,102.0756
6785,CA-2017-121293,delivered,5/30/2018,06-08-2018,07-03-2018,Second Class,VEN04,JC-15775,#N/A,#N/A,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",138.588,1,0.4,-34.647,0,173.235
3608,CA-2014-163559,delivered,06-04-2018,6/13/2018,7/25/2018,Second Class,VEN04,ST-20530,#N/A,#N/A,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,139.44,3,0.2,47.061,0,92.379
2132,US-2014-114188,delivered,06-07-2017,6/15/2017,6/28/2017,Second Class,VEN05,RF-19345,#N/A,#N/A,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0,60.1398,0,79.7202
5672,CA-2015-141012,delivered,11/24/2017,12/15/2017,12/21/2017,Second Class,VEN05,TG-21640,Consumer,California,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3,0.2,8.7735,0,131.6025
3066,CA-2017-106859,delivered,6/13/2018,6/20/2018,7/25/2018,Second Class,VEN01,BF-11215,#N/A,#N/A,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,8,0.2,49.2576,0,91.4784
6790,CA-2015-161445,delivered,6/16/2018,6/26/2018,7/17/2018,Second Class,VEN05,CC-12610,#N/A,#N/A,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.736,4,0.2,12.3144,0,128.4216
1855,CA-2015-160472,delivered,1/19/2018,02-02-2018,2/14/2018,Second Class,VEN04,RK-19300,#N/A,#N/A,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0,38.178,0,103.222
3698,CA-2015-151680,delivered,06-11-2017,6/30/2017,7/17/2017,Second Class,VEN05,TC-21475,#N/A,#N/A,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,2,0,22.7136,0,119.2464
2275,CA-2014-157882,delivered,5/23/2018,06-05-2018,6/14/2018,Second Class,VEN05,AR-10405,Corporate,Massachusetts,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,1,0.2,3.5858,0,139.8462
2253,CA-2016-117849,delivered,5/29/2017,6/13/2017,6/27/2017,Second Class,VEN03,JK-16120,#N/A,#N/A,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,0,74.724
2543,CA-2014-164385,delivered,04-05-2017,4/17/2017,05-05-2017,Second Class,VEN01,NB-18580,#N/A,#N/A,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,3,0.2,14.3952,0,129.5568
9081,CA-2017-166898,delivered,01-04-2018,1/16/2018,02-02-2018,Second Class,VEN02,KH-16630,Corporate,Oklahoma,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,6,0.2,17.994,0,125.958
5172,CA-2016-122903,delivered,5/16/2018,06-07-2018,06-05-2018,Second Class,VEN04,LA-16780,Corporate,Michigan,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144.12,3,0,69.1776,0,74.9424
1360,US-2014-151925,delivered,11-04-2017,11-10-2017,11/27/2017,Second Class,VEN01,KT-16465,#N/A,#N/A,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.568,2,0.2,0,0,145.568
1933,CA-2017-161200,delivered,12/20/2017,01-04-2018,1/16/2018,Second Class,VEN04,SV-20365,Consumer,Delaware,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0,23.3184,0,122.4216
7995,US-2015-165743,delivered,8/24/2017,09-05-2017,9/20/2017,Second Class,VEN04,MM-18055,#N/A,#N/A,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.7,-247.7988,0,393.5628
2438,CA-2014-164210,delivered,03-09-2018,3/19/2018,3/27/2018,Second Class,VEN04,PW-19240,#N/A,#N/A,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664,0,245.2464
7518,US-2017-167920,delivered,7/13/2018,7/23/2018,8/17/2018,Second Class,VEN05,JL-15835,Consumer,California,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0,48.3285,0,98.1215
6883,CA-2015-137113,delivered,08-11-2017,8/19/2017,09-04-2017,Second Class,VEN04,TW-21025,Home Office,Arizona,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0,2.9346,0,143.7954
9340,CA-2014-155264,delivered,1/31/2018,02-07-2018,2/23/2018,Second Class,VEN04,RP-19270,#N/A,#N/A,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,0,68.9631,0,77.7669
7015,CA-2014-114790,delivered,3/16/2018,5/16/2018,4/19/2018,Second Class,VEN03,FM-14215,#N/A,#N/A,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0,38.1576,0,108.6024
6682,CA-2017-145037,delivered,08-01-2018,08-06-2018,08-10-2018,Second Class,VEN05,TB-21055,Consumer,New York,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,146.82,3,0,73.41,0,73.41
6960,CA-2015-167255,delivered,2/24/2018,3/19/2018,3/16/2018,Second Class,VEN04,RH-19510,#N/A,#N/A,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0,73.41,0,73.41
7713,CA-2017-139353,delivered,10/24/2017,10/26/2017,11-06-2017,Second Class,VEN04,JM-15250,Consumer,North Carolina,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,0,176.6208
9849,CA-2017-169327,delivered,4/20/2017,05-03-2017,5/16/2017,Second Class,VEN03,MH-17290,#N/A,#N/A,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225,0,101.695
